,index,path,label,image_id,label_idx,set_type
29,40,/gpfsdswork/projects/rech/izg/uvh55jl/isic2018/dataset/DEF/ISIC_0033891.jpg,DEF,ISIC_0033891.jpg,3,train
30,41,/gpfsdswork/projects/rech/izg/uvh55jl/isic2018/dataset/DEF/ISIC_0027727.jpg,DEF,ISIC_0027727.jpg,3,train
31,42,/gpfsdswork/projects/rech/izg/uvh55jl/isic2018/dataset/DEF/ISIC_0032941.jpg,DEF,ISIC_0032941.jpg,3,train
32,43,/gpfsdswork/projects/rech/izg/uvh55jl/isic2018/dataset/DEF/ISIC_0030555.jpg,DEF,ISIC_0030555.jpg,3,train
33,44,/gpfsdswork/projects/rech/izg/uvh55jl/isic2018/dataset/DEF/ISIC_0025373.jpg,DEF,ISIC_0025373.jpg,3,train
34,45,/gpfsdswork/projects/rech/izg/uvh55jl/isic2018/dataset/DEF/ISIC_0029962.jpg,DEF,ISIC_0029962.jpg,3,train
35,46,/gpfsdswork/projects/rech/izg/uvh55jl/isic2018/dataset/DEF/ISIC_0033847.jpg,DEF,ISIC_0033847.jpg,3,train
36,48,/gpfsdswork/projects/rech/izg/uvh55jl/isic2018/dataset/DEF/ISIC_0026313.jpg,DEF,ISIC_0026313.jpg,3,train
37,50,/gpfsdswork/projects/rech/izg/uvh55jl/isic2018/dataset/DEF/ISIC_0026417.jpg,DEF,ISIC_0026417.jpg,3,train
38,52,/gpfsdswork/projects/rech/izg/uvh55jl/isic2018/dataset/DEF/ISIC_0031002.jpg,DEF,ISIC_0031002.jpg,3,train
39,53,/gpfsdswork/projects/rech/izg/uvh55jl/isic2018/dataset/DEF/ISIC_0034169.jpg,DEF,ISIC_0034169.jpg,3,train
40,54,/gpfsdswork/projects/rech/izg/uvh55jl/isic2018/dataset/DEF/ISIC_0027626.jpg,DEF,ISIC_0027626.jpg,3,train
41,55,/gpfsdswork/projects/rech/izg/uvh55jl/isic2018/dataset/DEF/ISIC_0027044.jpg,DEF,ISIC_0027044.jpg,3,train
42,56,/gpfsdswork/projects/rech/izg/uvh55jl/isic2018/dataset/DEF/ISIC_0026789.jpg,DEF,ISIC_0026789.jpg,3,train
43,57,/gpfsdswork/projects/rech/izg/uvh55jl/isic2018/dataset/DEF/ISIC_0026629.jpg,DEF,ISIC_0026629.jpg,3,train
44,59,/gpfsdswork/projects/rech/izg/uvh55jl/isic2018/dataset/DEF/ISIC_0029967.jpg,DEF,ISIC_0029967.jpg,3,train
45,61,/gpfsdswork/projects/rech/izg/uvh55jl/isic2018/dataset/DEF/ISIC_0033675.jpg,DEF,ISIC_0033675.jpg,3,train
46,63,/gpfsdswork/projects/rech/izg/uvh55jl/isic2018/dataset/DEF/ISIC_0027008.jpg,DEF,ISIC_0027008.jpg,3,train
47,64,/gpfsdswork/projects/rech/izg/uvh55jl/isic2018/dataset/DEF/ISIC_0033790.jpg,DEF,ISIC_0033790.jpg,3,train
48,65,/gpfsdswork/projects/rech/izg/uvh55jl/isic2018/dataset/DEF/ISIC_0030757.jpg,DEF,ISIC_0030757.jpg,3,train
49,66,/gpfsdswork/projects/rech/izg/uvh55jl/isic2018/dataset/DEF/ISIC_0029248.jpg,DEF,ISIC_0029248.jpg,3,train
50,67,/gpfsdswork/projects/rech/izg/uvh55jl/isic2018/dataset/DEF/ISIC_0026473.jpg,DEF,ISIC_0026473.jpg,3,train
51,68,/gpfsdswork/projects/rech/izg/uvh55jl/isic2018/dataset/DEF/ISIC_0025668.jpg,DEF,ISIC_0025668.jpg,3,train
52,69,/gpfsdswork/projects/rech/izg/uvh55jl/isic2018/dataset/DEF/ISIC_0030870.jpg,DEF,ISIC_0030870.jpg,3,train
53,70,/gpfsdswork/projects/rech/izg/uvh55jl/isic2018/dataset/DEF/ISIC_0029973.jpg,DEF,ISIC_0029973.jpg,3,train
54,71,/gpfsdswork/projects/rech/izg/uvh55jl/isic2018/dataset/DEF/ISIC_0033256.jpg,DEF,ISIC_0033256.jpg,3,train
55,72,/gpfsdswork/projects/rech/izg/uvh55jl/isic2018/dataset/DEF/ISIC_0027118.jpg,DEF,ISIC_0027118.jpg,3,train
56,75,/gpfsdswork/projects/rech/izg/uvh55jl/isic2018/dataset/DEF/ISIC_0024318.jpg,DEF,ISIC_0024318.jpg,3,train
57,76,/gpfsdswork/projects/rech/izg/uvh55jl/isic2018/dataset/DEF/ISIC_0031827.jpg,DEF,ISIC_0031827.jpg,3,train
58,77,/gpfsdswork/projects/rech/izg/uvh55jl/isic2018/dataset/DEF/ISIC_0031309.jpg,DEF,ISIC_0031309.jpg,3,train
59,78,/gpfsdswork/projects/rech/izg/uvh55jl/isic2018/dataset/DEF/ISIC_0031358.jpg,DEF,ISIC_0031358.jpg,3,train
60,80,/gpfsdswork/projects/rech/izg/uvh55jl/isic2018/dataset/DEF/ISIC_0027613.jpg,DEF,ISIC_0027613.jpg,3,train
61,82,/gpfsdswork/projects/rech/izg/uvh55jl/isic2018/dataset/DEF/ISIC_0025594.jpg,DEF,ISIC_0025594.jpg,3,train
62,83,/gpfsdswork/projects/rech/izg/uvh55jl/isic2018/dataset/DEF/ISIC_0029297.jpg,DEF,ISIC_0029297.jpg,3,train
63,85,/gpfsdswork/projects/rech/izg/uvh55jl/isic2018/dataset/DEF/ISIC_0025302.jpg,DEF,ISIC_0025302.jpg,3,train
64,87,/gpfsdswork/projects/rech/izg/uvh55jl/isic2018/dataset/DEF/ISIC_0032613.jpg,DEF,ISIC_0032613.jpg,3,train
65,88,/gpfsdswork/projects/rech/izg/uvh55jl/isic2018/dataset/DEF/ISIC_0026254.jpg,DEF,ISIC_0026254.jpg,3,train
66,89,/gpfsdswork/projects/rech/izg/uvh55jl/isic2018/dataset/DEF/ISIC_0033780.jpg,DEF,ISIC_0033780.jpg,3,train
67,90,/gpfsdswork/projects/rech/izg/uvh55jl/isic2018/dataset/DEF/ISIC_0029891.jpg,DEF,ISIC_0029891.jpg,3,train
68,91,/gpfsdswork/projects/rech/izg/uvh55jl/isic2018/dataset/DEF/ISIC_0025980.jpg,DEF,ISIC_0025980.jpg,3,train
69,92,/gpfsdswork/projects/rech/izg/uvh55jl/isic2018/dataset/DEF/ISIC_0030021.jpg,DEF,ISIC_0030021.jpg,3,train
70,93,/gpfsdswork/projects/rech/izg/uvh55jl/isic2018/dataset/DEF/ISIC_0028651.jpg,DEF,ISIC_0028651.jpg,3,train
71,94,/gpfsdswork/projects/rech/izg/uvh55jl/isic2018/dataset/DEF/ISIC_0031799.jpg,DEF,ISIC_0031799.jpg,3,train
72,95,/gpfsdswork/projects/rech/izg/uvh55jl/isic2018/dataset/DEF/ISIC_0033810.jpg,DEF,ISIC_0033810.jpg,3,train
73,96,/gpfsdswork/projects/rech/izg/uvh55jl/isic2018/dataset/DEF/ISIC_0027648.jpg,DEF,ISIC_0027648.jpg,3,train
74,97,/gpfsdswork/projects/rech/izg/uvh55jl/isic2018/dataset/DEF/ISIC_0025771.jpg,DEF,ISIC_0025771.jpg,3,train
75,98,/gpfsdswork/projects/rech/izg/uvh55jl/isic2018/dataset/DEF/ISIC_0031429.jpg,DEF,ISIC_0031429.jpg,3,train
76,99,/gpfsdswork/projects/rech/izg/uvh55jl/isic2018/dataset/DEF/ISIC_0027216.jpg,DEF,ISIC_0027216.jpg,3,train
77,100,/gpfsdswork/projects/rech/izg/uvh55jl/isic2018/dataset/DEF/ISIC_0034135.jpg,DEF,ISIC_0034135.jpg,3,train
78,101,/gpfsdswork/projects/rech/izg/uvh55jl/isic2018/dataset/DEF/ISIC_0030015.jpg,DEF,ISIC_0030015.jpg,3,train
79,102,/gpfsdswork/projects/rech/izg/uvh55jl/isic2018/dataset/DEF/ISIC_0024386.jpg,DEF,ISIC_0024386.jpg,3,train
80,103,/gpfsdswork/projects/rech/izg/uvh55jl/isic2018/dataset/DEF/ISIC_0032642.jpg,DEF,ISIC_0032642.jpg,3,train
81,104,/gpfsdswork/projects/rech/izg/uvh55jl/isic2018/dataset/DEF/ISIC_0032247.jpg,DEF,ISIC_0032247.jpg,3,train
82,105,/gpfsdswork/projects/rech/izg/uvh55jl/isic2018/dataset/DEF/ISIC_0024973.jpg,DEF,ISIC_0024973.jpg,3,train
83,106,/gpfsdswork/projects/rech/izg/uvh55jl/isic2018/dataset/DEF/ISIC_0033626.jpg,DEF,ISIC_0033626.jpg,3,train
84,107,/gpfsdswork/projects/rech/izg/uvh55jl/isic2018/dataset/DEF/ISIC_0028926.jpg,DEF,ISIC_0028926.jpg,3,train
85,108,/gpfsdswork/projects/rech/izg/uvh55jl/isic2018/dataset/DEF/ISIC_0030427.jpg,DEF,ISIC_0030427.jpg,3,train
86,109,/gpfsdswork/projects/rech/izg/uvh55jl/isic2018/dataset/DEF/ISIC_0029824.jpg,DEF,ISIC_0029824.jpg,3,train
87,110,/gpfsdswork/projects/rech/izg/uvh55jl/isic2018/dataset/DEF/ISIC_0025504.jpg,DEF,ISIC_0025504.jpg,3,train
88,111,/gpfsdswork/projects/rech/izg/uvh55jl/isic2018/dataset/DEF/ISIC_0031457.jpg,DEF,ISIC_0031457.jpg,3,train
89,112,/gpfsdswork/projects/rech/izg/uvh55jl/isic2018/dataset/DEF/ISIC_0030244.jpg,DEF,ISIC_0030244.jpg,3,train
90,113,/gpfsdswork/projects/rech/izg/uvh55jl/isic2018/dataset/DEF/ISIC_0031372.jpg,DEF,ISIC_0031372.jpg,3,train
91,114,/gpfsdswork/projects/rech/izg/uvh55jl/isic2018/dataset/DEF/ISIC_0033005.jpg,DEF,ISIC_0033005.jpg,3,train
92,115,/gpfsdswork/projects/rech/izg/uvh55jl/isic2018/dataset/BEK/ISIC_0029931.jpg,BEK,ISIC_0029931.jpg,2,train
93,116,/gpfsdswork/projects/rech/izg/uvh55jl/isic2018/dataset/BEK/ISIC_0026923.jpg,BEK,ISIC_0026923.jpg,2,train
94,117,/gpfsdswork/projects/rech/izg/uvh55jl/isic2018/dataset/BEK/ISIC_0025103.jpg,BEK,ISIC_0025103.jpg,2,train
95,120,/gpfsdswork/projects/rech/izg/uvh55jl/isic2018/dataset/BEK/ISIC_0025710.jpg,BEK,ISIC_0025710.jpg,2,train
96,121,/gpfsdswork/projects/rech/izg/uvh55jl/isic2018/dataset/BEK/ISIC_0033884.jpg,BEK,ISIC_0033884.jpg,2,train
97,122,/gpfsdswork/projects/rech/izg/uvh55jl/isic2018/dataset/BEK/ISIC_0029897.jpg,BEK,ISIC_0029897.jpg,2,train
98,123,/gpfsdswork/projects/rech/izg/uvh55jl/isic2018/dataset/BEK/ISIC_0026849.jpg,BEK,ISIC_0026849.jpg,2,train
99,126,/gpfsdswork/projects/rech/izg/uvh55jl/isic2018/dataset/BEK/ISIC_0026959.jpg,BEK,ISIC_0026959.jpg,2,train
100,127,/gpfsdswork/projects/rech/izg/uvh55jl/isic2018/dataset/BEK/ISIC_0030318.jpg,BEK,ISIC_0030318.jpg,2,train
101,128,/gpfsdswork/projects/rech/izg/uvh55jl/isic2018/dataset/BEK/ISIC_0033491.jpg,BEK,ISIC_0033491.jpg,2,train
102,129,/gpfsdswork/projects/rech/izg/uvh55jl/isic2018/dataset/BEK/ISIC_0027608.jpg,BEK,ISIC_0027608.jpg,2,train
103,132,/gpfsdswork/projects/rech/izg/uvh55jl/isic2018/dataset/BEK/ISIC_0024711.jpg,BEK,ISIC_0024711.jpg,2,train
104,133,/gpfsdswork/projects/rech/izg/uvh55jl/isic2018/dataset/BEK/ISIC_0032306.jpg,BEK,ISIC_0032306.jpg,2,train
105,134,/gpfsdswork/projects/rech/izg/uvh55jl/isic2018/dataset/BEK/ISIC_0027559.jpg,BEK,ISIC_0027559.jpg,2,train
106,135,/gpfsdswork/projects/rech/izg/uvh55jl/isic2018/dataset/BEK/ISIC_0025743.jpg,BEK,ISIC_0025743.jpg,2,train
107,136,/gpfsdswork/projects/rech/izg/uvh55jl/isic2018/dataset/BEK/ISIC_0028840.jpg,BEK,ISIC_0028840.jpg,2,train
108,139,/gpfsdswork/projects/rech/izg/uvh55jl/isic2018/dataset/BEK/ISIC_0027463.jpg,BEK,ISIC_0027463.jpg,2,train
109,140,/gpfsdswork/projects/rech/izg/uvh55jl/isic2018/dataset/BEK/ISIC_0025484.jpg,BEK,ISIC_0025484.jpg,2,train
110,141,/gpfsdswork/projects/rech/izg/uvh55jl/isic2018/dataset/BEK/ISIC_0029793.jpg,BEK,ISIC_0029793.jpg,2,train
111,143,/gpfsdswork/projects/rech/izg/uvh55jl/isic2018/dataset/BEK/ISIC_0032200.jpg,BEK,ISIC_0032200.jpg,2,train
112,144,/gpfsdswork/projects/rech/izg/uvh55jl/isic2018/dataset/BEK/ISIC_0027747.jpg,BEK,ISIC_0027747.jpg,2,train
113,147,/gpfsdswork/projects/rech/izg/uvh55jl/isic2018/dataset/BEK/ISIC_0030105.jpg,BEK,ISIC_0030105.jpg,2,train
114,148,/gpfsdswork/projects/rech/izg/uvh55jl/isic2018/dataset/BEK/ISIC_0033676.jpg,BEK,ISIC_0033676.jpg,2,train
115,150,/gpfsdswork/projects/rech/izg/uvh55jl/isic2018/dataset/BEK/ISIC_0029596.jpg,BEK,ISIC_0029596.jpg,2,train
116,151,/gpfsdswork/projects/rech/izg/uvh55jl/isic2018/dataset/BEK/ISIC_0028449.jpg,BEK,ISIC_0028449.jpg,2,train
117,152,/gpfsdswork/projects/rech/izg/uvh55jl/isic2018/dataset/BEK/ISIC_0032460.jpg,BEK,ISIC_0032460.jpg,2,train
118,153,/gpfsdswork/projects/rech/izg/uvh55jl/isic2018/dataset/BEK/ISIC_0028473.jpg,BEK,ISIC_0028473.jpg,2,train
119,154,/gpfsdswork/projects/rech/izg/uvh55jl/isic2018/dataset/BEK/ISIC_0026530.jpg,BEK,ISIC_0026530.jpg,2,train
120,155,/gpfsdswork/projects/rech/izg/uvh55jl/isic2018/dataset/BEK/ISIC_0028640.jpg,BEK,ISIC_0028640.jpg,2,train
121,157,/gpfsdswork/projects/rech/izg/uvh55jl/isic2018/dataset/BEK/ISIC_0032776.jpg,BEK,ISIC_0032776.jpg,2,train
122,158,/gpfsdswork/projects/rech/izg/uvh55jl/isic2018/dataset/BEK/ISIC_0031542.jpg,BEK,ISIC_0031542.jpg,2,train
123,159,/gpfsdswork/projects/rech/izg/uvh55jl/isic2018/dataset/BEK/ISIC_0028707.jpg,BEK,ISIC_0028707.jpg,2,train
124,160,/gpfsdswork/projects/rech/izg/uvh55jl/isic2018/dataset/BEK/ISIC_0028774.jpg,BEK,ISIC_0028774.jpg,2,train
125,161,/gpfsdswork/projects/rech/izg/uvh55jl/isic2018/dataset/BEK/ISIC_0029617.jpg,BEK,ISIC_0029617.jpg,2,train
126,162,/gpfsdswork/projects/rech/izg/uvh55jl/isic2018/dataset/BEK/ISIC_0034113.jpg,BEK,ISIC_0034113.jpg,2,train
127,163,/gpfsdswork/projects/rech/izg/uvh55jl/isic2018/dataset/BEK/ISIC_0029115.jpg,BEK,ISIC_0029115.jpg,2,train
128,164,/gpfsdswork/projects/rech/izg/uvh55jl/isic2018/dataset/BEK/ISIC_0034283.jpg,BEK,ISIC_0034283.jpg,2,train
129,165,/gpfsdswork/projects/rech/izg/uvh55jl/isic2018/dataset/BEK/ISIC_0031396.jpg,BEK,ISIC_0031396.jpg,2,train
130,166,/gpfsdswork/projects/rech/izg/uvh55jl/isic2018/dataset/BEK/ISIC_0034296.jpg,BEK,ISIC_0034296.jpg,2,train
131,168,/gpfsdswork/projects/rech/izg/uvh55jl/isic2018/dataset/BEK/ISIC_0032330.jpg,BEK,ISIC_0032330.jpg,2,train
132,169,/gpfsdswork/projects/rech/izg/uvh55jl/isic2018/dataset/BEK/ISIC_0031159.jpg,BEK,ISIC_0031159.jpg,2,train
133,170,/gpfsdswork/projects/rech/izg/uvh55jl/isic2018/dataset/BEK/ISIC_0029102.jpg,BEK,ISIC_0029102.jpg,2,train
134,171,/gpfsdswork/projects/rech/izg/uvh55jl/isic2018/dataset/BEK/ISIC_0030561.jpg,BEK,ISIC_0030561.jpg,2,train
135,172,/gpfsdswork/projects/rech/izg/uvh55jl/isic2018/dataset/BEK/ISIC_0026276.jpg,BEK,ISIC_0026276.jpg,2,train
136,173,/gpfsdswork/projects/rech/izg/uvh55jl/isic2018/dataset/BEK/ISIC_0032159.jpg,BEK,ISIC_0032159.jpg,2,train
137,174,/gpfsdswork/projects/rech/izg/uvh55jl/isic2018/dataset/BEK/ISIC_0032972.jpg,BEK,ISIC_0032972.jpg,2,train
138,177,/gpfsdswork/projects/rech/izg/uvh55jl/isic2018/dataset/BEK/ISIC_0025510.jpg,BEK,ISIC_0025510.jpg,2,train
139,178,/gpfsdswork/projects/rech/izg/uvh55jl/isic2018/dataset/BEK/ISIC_0030130.jpg,BEK,ISIC_0030130.jpg,2,train
140,179,/gpfsdswork/projects/rech/izg/uvh55jl/isic2018/dataset/BEK/ISIC_0033855.jpg,BEK,ISIC_0033855.jpg,2,train
141,180,/gpfsdswork/projects/rech/izg/uvh55jl/isic2018/dataset/BEK/ISIC_0029603.jpg,BEK,ISIC_0029603.jpg,2,train
142,181,/gpfsdswork/projects/rech/izg/uvh55jl/isic2018/dataset/BEK/ISIC_0031078.jpg,BEK,ISIC_0031078.jpg,2,train
143,183,/gpfsdswork/projects/rech/izg/uvh55jl/isic2018/dataset/BEK/ISIC_0030849.jpg,BEK,ISIC_0030849.jpg,2,train
144,185,/gpfsdswork/projects/rech/izg/uvh55jl/isic2018/dataset/BEK/ISIC_0027310.jpg,BEK,ISIC_0027310.jpg,2,train
145,186,/gpfsdswork/projects/rech/izg/uvh55jl/isic2018/dataset/BEK/ISIC_0031558.jpg,BEK,ISIC_0031558.jpg,2,train
146,187,/gpfsdswork/projects/rech/izg/uvh55jl/isic2018/dataset/BEK/ISIC_0032230.jpg,BEK,ISIC_0032230.jpg,2,train
147,188,/gpfsdswork/projects/rech/izg/uvh55jl/isic2018/dataset/BEK/ISIC_0033783.jpg,BEK,ISIC_0033783.jpg,2,train
148,189,/gpfsdswork/projects/rech/izg/uvh55jl/isic2018/dataset/BEK/ISIC_0033899.jpg,BEK,ISIC_0033899.jpg,2,train
149,190,/gpfsdswork/projects/rech/izg/uvh55jl/isic2018/dataset/BEK/ISIC_0025209.jpg,BEK,ISIC_0025209.jpg,2,train
150,191,/gpfsdswork/projects/rech/izg/uvh55jl/isic2018/dataset/BEK/ISIC_0030789.jpg,BEK,ISIC_0030789.jpg,2,train
151,194,/gpfsdswork/projects/rech/izg/uvh55jl/isic2018/dataset/BEK/ISIC_0024770.jpg,BEK,ISIC_0024770.jpg,2,train
152,196,/gpfsdswork/projects/rech/izg/uvh55jl/isic2018/dataset/BEK/ISIC_0030088.jpg,BEK,ISIC_0030088.jpg,2,train
153,197,/gpfsdswork/projects/rech/izg/uvh55jl/isic2018/dataset/BEK/ISIC_0024358.jpg,BEK,ISIC_0024358.jpg,2,train
154,198,/gpfsdswork/projects/rech/izg/uvh55jl/isic2018/dataset/BEK/ISIC_0028560.jpg,BEK,ISIC_0028560.jpg,2,train
155,199,/gpfsdswork/projects/rech/izg/uvh55jl/isic2018/dataset/BEK/ISIC_0028294.jpg,BEK,ISIC_0028294.jpg,2,train
156,200,/gpfsdswork/projects/rech/izg/uvh55jl/isic2018/dataset/BEK/ISIC_0029413.jpg,BEK,ISIC_0029413.jpg,2,train
157,202,/gpfsdswork/projects/rech/izg/uvh55jl/isic2018/dataset/BEK/ISIC_0028607.jpg,BEK,ISIC_0028607.jpg,2,train
158,203,/gpfsdswork/projects/rech/izg/uvh55jl/isic2018/dataset/BEK/ISIC_0027344.jpg,BEK,ISIC_0027344.jpg,2,train
159,204,/gpfsdswork/projects/rech/izg/uvh55jl/isic2018/dataset/BEK/ISIC_0027737.jpg,BEK,ISIC_0027737.jpg,2,train
160,205,/gpfsdswork/projects/rech/izg/uvh55jl/isic2018/dataset/BEK/ISIC_0031016.jpg,BEK,ISIC_0031016.jpg,2,train
161,208,/gpfsdswork/projects/rech/izg/uvh55jl/isic2018/dataset/BEK/ISIC_0029394.jpg,BEK,ISIC_0029394.jpg,2,train
162,209,/gpfsdswork/projects/rech/izg/uvh55jl/isic2018/dataset/BEK/ISIC_0033284.jpg,BEK,ISIC_0033284.jpg,2,train
163,210,/gpfsdswork/projects/rech/izg/uvh55jl/isic2018/dataset/BEK/ISIC_0027504.jpg,BEK,ISIC_0027504.jpg,2,train
164,211,/gpfsdswork/projects/rech/izg/uvh55jl/isic2018/dataset/BEK/ISIC_0033056.jpg,BEK,ISIC_0033056.jpg,2,train
165,212,/gpfsdswork/projects/rech/izg/uvh55jl/isic2018/dataset/BEK/ISIC_0030812.jpg,BEK,ISIC_0030812.jpg,2,train
166,215,/gpfsdswork/projects/rech/izg/uvh55jl/isic2018/dataset/BEK/ISIC_0024851.jpg,BEK,ISIC_0024851.jpg,2,train
167,216,/gpfsdswork/projects/rech/izg/uvh55jl/isic2018/dataset/BEK/ISIC_0033184.jpg,BEK,ISIC_0033184.jpg,2,train
168,217,/gpfsdswork/projects/rech/izg/uvh55jl/isic2018/dataset/BEK/ISIC_0027806.jpg,BEK,ISIC_0027806.jpg,2,train
169,218,/gpfsdswork/projects/rech/izg/uvh55jl/isic2018/dataset/BEK/ISIC_0026893.jpg,BEK,ISIC_0026893.jpg,2,train
170,220,/gpfsdswork/projects/rech/izg/uvh55jl/isic2018/dataset/BEK/ISIC_0029443.jpg,BEK,ISIC_0029443.jpg,2,train
171,221,/gpfsdswork/projects/rech/izg/uvh55jl/isic2018/dataset/BEK/ISIC_0029195.jpg,BEK,ISIC_0029195.jpg,2,train
172,222,/gpfsdswork/projects/rech/izg/uvh55jl/isic2018/dataset/BEK/ISIC_0030189.jpg,BEK,ISIC_0030189.jpg,2,train
173,223,/gpfsdswork/projects/rech/izg/uvh55jl/isic2018/dataset/BEK/ISIC_0031872.jpg,BEK,ISIC_0031872.jpg,2,train
174,225,/gpfsdswork/projects/rech/izg/uvh55jl/isic2018/dataset/BEK/ISIC_0030172.jpg,BEK,ISIC_0030172.jpg,2,train
175,226,/gpfsdswork/projects/rech/izg/uvh55jl/isic2018/dataset/BEK/ISIC_0028052.jpg,BEK,ISIC_0028052.jpg,2,train
176,227,/gpfsdswork/projects/rech/izg/uvh55jl/isic2018/dataset/BEK/ISIC_0025548.jpg,BEK,ISIC_0025548.jpg,2,train
177,228,/gpfsdswork/projects/rech/izg/uvh55jl/isic2018/dataset/BEK/ISIC_0028587.jpg,BEK,ISIC_0028587.jpg,2,train
178,229,/gpfsdswork/projects/rech/izg/uvh55jl/isic2018/dataset/BEK/ISIC_0033722.jpg,BEK,ISIC_0033722.jpg,2,train
179,230,/gpfsdswork/projects/rech/izg/uvh55jl/isic2018/dataset/BEK/ISIC_0028104.jpg,BEK,ISIC_0028104.jpg,2,train
180,231,/gpfsdswork/projects/rech/izg/uvh55jl/isic2018/dataset/BEK/ISIC_0024761.jpg,BEK,ISIC_0024761.jpg,2,train
181,232,/gpfsdswork/projects/rech/izg/uvh55jl/isic2018/dataset/BEK/ISIC_0028846.jpg,BEK,ISIC_0028846.jpg,2,train
182,233,/gpfsdswork/projects/rech/izg/uvh55jl/isic2018/dataset/BEK/ISIC_0033488.jpg,BEK,ISIC_0033488.jpg,2,train
